WellID,OD600,Time,Media,Replicate,Condition
A1,0.185,0.0,Media_1,1,OD96_Manual
A1,0.179,0.0875,Media_1,1,OD96_Manual
A1,0.179,0.8208333333333333,Media_1,1,OD96_Manual
A1,0.185,1.325,Media_1,1,OD96_Manual
A1,0.185,1.8208333333333333,Media_1,1,OD96_Manual
A1,0.197,2.3208333333333333,Media_1,1,OD96_Manual
A1,0.197,2.825,Media_1,1,OD96_Manual
A1,0.198,3.3208333333333333,Media_1,1,OD96_Manual
A1,0.197,3.8208333333333333,Media_1,1,OD96_Manual
A1,0.196,4.325,Media_1,1,OD96_Manual
A1,0.195,4.820833333333334,Media_1,1,OD96_Manual
A1,0.197,5.325,Media_1,1,OD96_Manual
A1,0.198,5.820833333333334,Media_1,1,OD96_Manual
A1,0.2,6.325,Media_1,1,OD96_Manual
A1,0.199,6.825,Media_1,1,OD96_Manual
A1,0.2,7.320833333333334,Media_1,1,OD96_Manual
A1,0.202,7.820833333333334,Media_1,1,OD96_Manual
A1,0.204,8.325,Media_1,1,OD96_Manual
A1,0.206,8.820833333333333,Media_1,1,OD96_Manual
A1,0.207,9.325,Media_1,1,OD96_Manual
A1,0.207,9.825,Media_1,1,OD96_Manual
A1,0.208,10.325,Media_1,1,OD96_Manual
A1,0.213,10.825,Media_1,1,OD96_Manual
A1,0.21,11.325,Media_1,1,OD96_Manual
A1,0.218,11.825,Media_1,1,OD96_Manual
A1,0.218,12.325,Media_1,1,OD96_Manual
A1,0.221,12.825,Media_1,1,OD96_Manual
A1,0.221,13.325,Media_1,1,OD96_Manual
A1,0.227,13.825,Media_1,1,OD96_Manual
A1,0.236,14.325,Media_1,1,OD96_Manual
A1,0.228,14.825,Media_1,1,OD96_Manual
A1,0.228,15.325,Media_1,1,OD96_Manual
A1,0.235,15.825,Media_1,1,OD96_Manual
A1,0.235,16.325,Media_1,1,OD96_Manual
A1,0.241,16.825,Media_1,1,OD96_Manual
A1,0.237,17.433333333333334,Media_1,1,OD96_Manual
A1,0.237,17.958333333333332,Media_1,1,OD96_Manual
A1,0.248,18.475,Media_1,1,OD96_Manual
A1,0.252,18.975,Media_1,1,OD96_Manual
A1,0.244,19.475,Media_1,1,OD96_Manual
A1,0.246,20.070833333333333,Media_1,1,OD96_Manual
A1,0.242,20.629166666666666,Media_1,1,OD96_Manual
A1,0.246,21.129166666666666,Media_1,1,OD96_Manual
A1,0.249,21.625,Media_1,1,OD96_Manual
A1,0.24,22.125,Media_1,1,OD96_Manual
A1,0.235,22.629166666666666,Media_1,1,OD96_Manual
A1,0.234,23.129166666666666,Media_1,1,OD96_Manual
A1,0.228,23.629166666666666,Media_1,1,OD96_Manual
A1,0.219,24.129166666666666,Media_1,1,OD96_Manual
A1,0.215,24.629166666666666,Media_1,1,OD96_Manual
A1,0.215,25.129166666666666,Media_1,1,OD96_Manual
A1,0.203,25.695833333333333,Media_1,1,OD96_Manual
A1,0.204,26.191666666666666,Media_1,1,OD96_Manual
A1,0.196,26.691666666666666,Media_1,1,OD96_Manual
A1,0.199,27.191666666666666,Media_1,1,OD96_Manual
A1,0.185,27.695833333333333,Media_1,1,OD96_Manual
A1,0.18,28.195833333333333,Media_1,1,OD96_Manual
A1,0.18,28.695833333333333,Media_1,1,OD96_Manual
A1,0.167,29.191666666666666,Media_1,1,OD96_Manual
A1,0.18,29.691666666666666,Media_1,1,OD96_Manual
A1,0.184,30.191666666666666,Media_1,1,OD96_Manual
A1,0.192,30.695833333333333,Media_1,1,OD96_Manual
A1,0.198,31.191666666666666,Media_1,1,OD96_Manual
A1,0.199,31.695833333333333,Media_1,1,OD96_Manual
A1,0.199,32.19583333333333,Media_1,1,OD96_Manual
A1,0.203,32.69583333333333,Media_1,1,OD96_Manual
A1,0.205,33.19583333333333,Media_1,1,OD96_Manual
A1,0.21,33.69166666666667,Media_1,1,OD96_Manual
A1,0.208,34.19583333333333,Media_1,1,OD96_Manual
A1,0.212,34.69166666666667,Media_1,1,OD96_Manual
A1,0.213,35.19583333333333,Media_1,1,OD96_Manual
A1,0.213,35.69583333333333,Media_1,1,OD96_Manual
A1,0.213,36.19583333333333,Media_1,1,OD96_Manual
A1,0.213,36.69583333333333,Media_1,1,OD96_Manual
A1,0.212,37.19583333333333,Media_1,1,OD96_Manual
A1,0.212,37.69583333333333,Media_1,1,OD96_Manual
A1,0.213,38.19583333333333,Media_1,1,OD96_Manual
A1,0.208,38.69583333333333,Media_1,1,OD96_Manual
A1,0.197,39.19583333333333,Media_1,1,OD96_Manual
A1,0.182,39.69583333333333,Media_1,1,OD96_Manual
A1,0.178,40.19583333333333,Media_1,1,OD96_Manual
A1,0.181,40.69583333333333,Media_1,1,OD96_Manual
A1,0.184,41.19583333333333,Media_1,1,OD96_Manual
A1,0.194,41.69583333333333,Media_1,1,OD96_Manual
A1,0.2,42.19583333333333,Media_1,1,OD96_Manual
A1,0.204,42.69583333333333,Media_1,1,OD96_Manual
A1,0.207,43.19583333333333,Media_1,1,OD96_Manual
A1,0.211,43.69583333333333,Media_1,1,OD96_Manual
A1,0.219,44.19583333333333,Media_1,1,OD96_Manual
A1,0.225,44.69583333333333,Media_1,1,OD96_Manual
A1,0.23,45.19583333333333,Media_1,1,OD96_Manual
A1,0.24,45.69583333333333,Media_1,1,OD96_Manual
A1,0.249,46.19583333333333,Media_1,1,OD96_Manual
A1,0.249,46.69583333333333,Media_1,1,OD96_Manual
A1,0.252,47.19583333333333,Media_1,1,OD96_Manual
A1,0.255,47.69583333333333,Media_1,1,OD96_Manual
A1,0.262,48.19583333333333,Media_1,1,OD96_Manual
A1,0.266,48.69583333333333,Media_1,1,OD96_Manual
A1,0.274,49.19583333333333,Media_1,1,OD96_Manual
A1,0.28,49.69583333333333,Media_1,1,OD96_Manual
A1,0.29,50.19583333333333,Media_1,1,OD96_Manual
A1,0.295,50.69583333333333,Media_1,1,OD96_Manual
A1,0.311,51.19583333333333,Media_1,1,OD96_Manual
A1,0.314,51.69583333333333,Media_1,1,OD96_Manual
A1,0.324,52.19583333333333,Media_1,1,OD96_Manual
A1,0.342,52.69583333333333,Media_1,1,OD96_Manual
A1,0.358,53.19583333333333,Media_1,1,OD96_Manual
A1,0.379,53.69583333333333,Media_1,1,OD96_Manual
A1,0.391,54.19583333333333,Media_1,1,OD96_Manual
A1,0.414,54.69583333333333,Media_1,1,OD96_Manual
A1,0.434,55.19583333333333,Media_1,1,OD96_Manual
A1,0.453,55.69583333333333,Media_1,1,OD96_Manual
A1,0.487,56.19583333333333,Media_1,1,OD96_Manual
A1,0.51,56.69583333333333,Media_1,1,OD96_Manual
A1,0.551,57.19583333333333,Media_1,1,OD96_Manual
A1,0.792,57.69583333333333,Media_1,1,OD96_Manual
A1,0.813,58.19583333333333,Media_1,1,OD96_Manual
A1,0.941,58.69583333333333,Media_1,1,OD96_Manual
A1,0.999,59.19583333333333,Media_1,1,OD96_Manual
A1,1.065,59.69583333333333,Media_1,1,OD96_Manual
A1,1.125,60.19583333333333,Media_1,1,OD96_Manual
A1,1.241,60.69583333333333,Media_1,1,OD96_Manual
A1,1.268,61.19583333333333,Media_1,1,OD96_Manual
A1,1.385,61.69583333333333,Media_1,1,OD96_Manual
A1,1.451,62.19583333333333,Media_1,1,OD96_Manual
A1,1.516,62.69583333333333,Media_1,1,OD96_Manual
A1,1.619,63.19583333333333,Media_1,1,OD96_Manual
A1,1.669,63.69583333333333,Media_1,1,OD96_Manual
A1,1.792,64.19583333333334,Media_1,1,OD96_Manual
A1,1.849,64.69583333333334,Media_1,1,OD96_Manual
A1,1.907,65.19583333333334,Media_1,1,OD96_Manual
A1,1.986,65.69583333333334,Media_1,1,OD96_Manual
A1,2.021,66.19583333333334,Media_1,1,OD96_Manual
A1,2.095,66.69583333333334,Media_1,1,OD96_Manual
A1,2.164,67.19583333333334,Media_1,1,OD96_Manual
A1,2.196,67.69583333333334,Media_1,1,OD96_Manual
A1,2.289,68.19583333333334,Media_1,1,OD96_Manual
A1,2.315,68.69583333333334,Media_1,1,OD96_Manual
A1,2.418,69.19583333333334,Media_1,1,OD96_Manual
A1,2.474,69.69583333333334,Media_1,1,OD96_Manual
A1,2.594,70.19583333333334,Media_1,1,OD96_Manual
A1,2.692,70.69583333333334,Media_1,1,OD96_Manual
A1,2.767,71.19583333333334,Media_1,1,OD96_Manual
A1,2.903,71.69583333333334,Media_1,1,OD96_Manual
A1,2.992,72.19583333333334,Media_1,1,OD96_Manual
A1,3.148,72.69583333333334,Media_1,1,OD96_Manual
A1,3.232,73.19583333333334,Media_1,1,OD96_Manual
A1,3.34,73.69583333333334,Media_1,1,OD96_Manual
A1,3.534,74.19583333333334,Media_1,1,OD96_Manual
A1,3.679,74.69583333333334,Media_1,1,OD96_Manual
A1,3.784,75.19583333333334,Media_1,1,OD96_Manual
A1,3.868,75.69583333333334,Media_1,1,OD96_Manual
A1,3.933,76.19583333333334,Media_1,1,OD96_Manual
A1,4.124,76.69583333333334,Media_1,1,OD96_Manual
A1,4.24,77.19583333333334,Media_1,1,OD96_Manual
A1,4.296,77.69583333333334,Media_1,1,OD96_Manual
A1,4.352,78.19583333333334,Media_1,1,OD96_Manual
A1,4.465,78.69583333333334,Media_1,1,OD96_Manual
A1,4.533,79.19583333333334,Media_1,1,OD96_Manual
A1,4.653,79.69583333333334,Media_1,1,OD96_Manual
A1,4.744,80.19583333333334,Media_1,1,OD96_Manual
A1,4.818,80.69583333333334,Media_1,1,OD96_Manual
A1,4.891,81.19583333333334,Media_1,1,OD96_Manual
A1,4.938,81.69583333333334,Media_1,1,OD96_Manual
A1,5.088,82.19583333333334,Media_1,1,OD96_Manual
A1,5.191,82.69583333333334,Media_1,1,OD96_Manual
A1,5.144,83.19583333333334,Media_1,1,OD96_Manual
A1,5.261,83.69583333333334,Media_1,1,OD96_Manual
A1,5.307,84.19583333333334,Media_1,1,OD96_Manual
A1,5.336,84.69583333333334,Media_1,1,OD96_Manual
A1,5.364,85.19583333333334,Media_1,1,OD96_Manual
A1,5.472,85.69583333333334,Media_1,1,OD96_Manual
A1,5.449,86.19583333333334,Media_1,1,OD96_Manual
A1,5.619,86.69583333333334,Media_1,1,OD96_Manual
A1,5.605,87.19583333333334,Media_1,1,OD96_Manual
A1,5.684,87.69583333333334,Media_1,1,OD96_Manual
A1,5.703,88.19583333333334,Media_1,1,OD96_Manual
A1,5.695,88.69583333333334,Media_1,1,OD96_Manual
A1,5.772,89.19583333333334,Media_1,1,OD96_Manual
A1,5.768,89.69583333333334,Media_1,1,OD96_Manual
A1,5.776,90.19583333333334,Media_1,1,OD96_Manual
A1,5.873,90.69583333333334,Media_1,1,OD96_Manual
A1,5.844,91.19583333333334,Media_1,1,OD96_Manual
A1,5.911,91.73333333333333,Media_1,1,OD96_Manual
A1,5.921,92.23333333333333,Media_1,1,OD96_Manual
A1,5.939,92.73333333333333,Media_1,1,OD96_Manual
A1,5.981,93.23333333333333,Media_1,1,OD96_Manual
A1,5.999,93.73333333333333,Media_1,1,OD96_Manual
A1,6.026,94.23333333333333,Media_1,1,OD96_Manual
A1,6.019,94.75,Media_1,1,OD96_Manual
A1,6.037,95.25,Media_1,1,OD96_Manual
A1,6.053,95.75,Media_1,1,OD96_Manual
A1,6.039,96.25,Media_1,1,OD96_Manual
A1,6.058,96.75,Media_1,1,OD96_Manual
A1,6.074,97.25,Media_1,1,OD96_Manual
A1,6.058,97.75,Media_1,1,OD96_Manual
A1,6.042,98.25,Media_1,1,OD96_Manual
A1,6.018,98.75,Media_1,1,OD96_Manual
A1,5.897,99.25,Media_1,1,OD96_Manual
A1,5.872,99.75,Media_1,1,OD96_Manual
A1,5.865,100.25,Media_1,1,OD96_Manual
A1,5.766,100.75,Media_1,1,OD96_Manual
A1,5.755,101.25,Media_1,1,OD96_Manual
A1,5.723,101.75,Media_1,1,OD96_Manual
A1,5.665,102.25,Media_1,1,OD96_Manual
A1,5.646,102.75,Media_1,1,OD96_Manual
A1,5.589,103.25,Media_1,1,OD96_Manual
A1,5.545,103.75,Media_1,1,OD96_Manual
A1,5.506,104.25,Media_1,1,OD96_Manual
A1,5.457,104.75,Media_1,1,OD96_Manual
A1,5.45,105.25,Media_1,1,OD96_Manual
A1,5.415,105.75,Media_1,1,OD96_Manual
A1,5.331,106.25,Media_1,1,OD96_Manual
A1,5.317,106.75,Media_1,1,OD96_Manual
A1,5.278,107.25,Media_1,1,OD96_Manual
A1,5.255,107.75,Media_1,1,OD96_Manual
A1,5.211,108.25,Media_1,1,OD96_Manual
A1,5.141,108.75,Media_1,1,OD96_Manual
A1,5.102,109.25,Media_1,1,OD96_Manual
A1,5.044,109.75,Media_1,1,OD96_Manual
A1,5.047,110.25,Media_1,1,OD96_Manual
A1,4.985,110.75,Media_1,1,OD96_Manual
A1,4.965,111.25,Media_1,1,OD96_Manual
A1,4.9,111.75,Media_1,1,OD96_Manual
A1,4.839,112.25,Media_1,1,OD96_Manual
A1,4.851,112.75,Media_1,1,OD96_Manual
A2,0.123,0.0,Media_1,2,OD96_Manual
A2,0.128,0.0875,Media_1,2,OD96_Manual
A2,0.132,0.8208333333333333,Media_1,2,OD96_Manual
A2,0.138,1.325,Media_1,2,OD96_Manual
A2,0.137,1.8208333333333333,Media_1,2,OD96_Manual
A2,0.147,2.3208333333333333,Media_1,2,OD96_Manual
A2,0.143,2.825,Media_1,2,OD96_Manual
A2,0.142,3.3208333333333333,Media_1,2,OD96_Manual
A2,0.146,3.8208333333333333,Media_1,2,OD96_Manual
A2,0.145,4.325,Media_1,2,OD96_Manual
A2,0.147,4.820833333333334,Media_1,2,OD96_Manual
A2,0.148,5.325,Media_1,2,OD96_Manual
A2,0.148,5.820833333333334,Media_1,2,OD96_Manual
A2,0.151,6.325,Media_1,2,OD96_Manual
A2,0.152,6.825,Media_1,2,OD96_Manual
A2,0.145,7.320833333333334,Media_1,2,OD96_Manual
A2,0.146,7.820833333333334,Media_1,2,OD96_Manual
A2,0.153,8.325,Media_1,2,OD96_Manual
A2,0.152,8.820833333333333,Media_1,2,OD96_Manual
A2,0.154,9.325,Media_1,2,OD96_Manual
A2,0.151,9.825,Media_1,2,OD96_Manual
A2,0.153,10.325,Media_1,2,OD96_Manual
A2,0.16,10.825,Media_1,2,OD96_Manual
A2,0.16,11.325,Media_1,2,OD96_Manual
A2,0.161,11.825,Media_1,2,OD96_Manual
A2,0.162,12.325,Media_1,2,OD96_Manual
A2,0.165,12.825,Media_1,2,OD96_Manual
A2,0.164,13.325,Media_1,2,OD96_Manual
A2,0.167,13.825,Media_1,2,OD96_Manual
A2,0.17,14.325,Media_1,2,OD96_Manual
A2,0.169,14.825,Media_1,2,OD96_Manual
A2,0.17,15.325,Media_1,2,OD96_Manual
A2,0.172,15.825,Media_1,2,OD96_Manual
A2,0.174,16.325,Media_1,2,OD96_Manual
A2,0.176,16.825,Media_1,2,OD96_Manual
A2,0.178,17.433333333333334,Media_1,2,OD96_Manual
A2,0.178,17.958333333333332,Media_1,2,OD96_Manual
A2,0.184,18.475,Media_1,2,OD96_Manual
A2,0.183,18.975,Media_1,2,OD96_Manual
A2,0.183,19.475,Media_1,2,OD96_Manual
A2,0.182,20.070833333333333,Media_1,2,OD96_Manual
A2,0.183,20.629166666666666,Media_1,2,OD96_Manual
A2,0.181,21.129166666666666,Media_1,2,OD96_Manual
A2,0.184,21.625,Media_1,2,OD96_Manual
A2,0.185,22.125,Media_1,2,OD96_Manual
A2,0.179,22.629166666666666,Media_1,2,OD96_Manual
A2,0.187,23.129166666666666,Media_1,2,OD96_Manual
A2,0.179,23.629166666666666,Media_1,2,OD96_Manual
A2,0.18,24.129166666666666,Media_1,2,OD96_Manual
A2,0.175,24.629166666666666,Media_1,2,OD96_Manual
A2,0.18,25.129166666666666,Media_1,2,OD96_Manual
A2,0.173,25.695833333333333,Media_1,2,OD96_Manual
A2,0.169,26.191666666666666,Media_1,2,OD96_Manual
A2,0.161,26.691666666666666,Media_1,2,OD96_Manual
A2,0.16,27.191666666666666,Media_1,2,OD96_Manual
A2,0.151,27.695833333333333,Media_1,2,OD96_Manual
A2,0.146,28.195833333333333,Media_1,2,OD96_Manual
A2,0.138,28.695833333333333,Media_1,2,OD96_Manual
A2,0.114,29.191666666666666,Media_1,2,OD96_Manual
A2,0.122,29.691666666666666,Media_1,2,OD96_Manual
A2,0.121,30.191666666666666,Media_1,2,OD96_Manual
A2,0.13,30.695833333333333,Media_1,2,OD96_Manual
A2,0.137,31.191666666666666,Media_1,2,OD96_Manual
A2,0.138,31.695833333333333,Media_1,2,OD96_Manual
A2,0.141,32.19583333333333,Media_1,2,OD96_Manual
A2,0.146,32.69583333333333,Media_1,2,OD96_Manual
A2,0.148,33.19583333333333,Media_1,2,OD96_Manual
A2,0.15,33.69166666666667,Media_1,2,OD96_Manual
A2,0.153,34.19583333333333,Media_1,2,OD96_Manual
A2,0.156,34.69166666666667,Media_1,2,OD96_Manual
A2,0.158,35.19583333333333,Media_1,2,OD96_Manual
A2,0.159,35.69583333333333,Media_1,2,OD96_Manual
A2,0.159,36.19583333333333,Media_1,2,OD96_Manual
A2,0.164,36.69583333333333,Media_1,2,OD96_Manual
A2,0.163,37.19583333333333,Media_1,2,OD96_Manual
A2,0.166,37.69583333333333,Media_1,2,OD96_Manual
A2,0.162,38.19583333333333,Media_1,2,OD96_Manual
A2,0.163,38.69583333333333,Media_1,2,OD96_Manual
A2,0.161,39.19583333333333,Media_1,2,OD96_Manual
A2,0.159,39.69583333333333,Media_1,2,OD96_Manual
A2,0.144,40.19583333333333,Media_1,2,OD96_Manual
A2,0.134,40.69583333333333,Media_1,2,OD96_Manual
A2,0.134,41.19583333333333,Media_1,2,OD96_Manual
A2,0.138,41.69583333333333,Media_1,2,OD96_Manual
A2,0.147,42.19583333333333,Media_1,2,OD96_Manual
A2,0.153,42.69583333333333,Media_1,2,OD96_Manual
A2,0.154,43.19583333333333,Media_1,2,OD96_Manual
A2,0.157,43.69583333333333,Media_1,2,OD96_Manual
A2,0.162,44.19583333333333,Media_1,2,OD96_Manual
A2,0.167,44.69583333333333,Media_1,2,OD96_Manual
A2,0.174,45.19583333333333,Media_1,2,OD96_Manual
A2,0.182,45.69583333333333,Media_1,2,OD96_Manual
A2,0.19,46.19583333333333,Media_1,2,OD96_Manual
A2,0.195,46.69583333333333,Media_1,2,OD96_Manual
A2,0.207,47.19583333333333,Media_1,2,OD96_Manual
A2,0.215,47.69583333333333,Media_1,2,OD96_Manual
A2,0.222,48.19583333333333,Media_1,2,OD96_Manual
A2,0.232,48.69583333333333,Media_1,2,OD96_Manual
A2,0.234,49.19583333333333,Media_1,2,OD96_Manual
A2,0.234,49.69583333333333,Media_1,2,OD96_Manual
A2,0.242,50.19583333333333,Media_1,2,OD96_Manual
A2,0.254,50.69583333333333,Media_1,2,OD96_Manual
A2,0.266,51.19583333333333,Media_1,2,OD96_Manual
A2,0.267,51.69583333333333,Media_1,2,OD96_Manual
A2,0.276,52.19583333333333,Media_1,2,OD96_Manual
A2,0.29,52.69583333333333,Media_1,2,OD96_Manual
A2,0.304,53.19583333333333,Media_1,2,OD96_Manual
A2,0.322,53.69583333333333,Media_1,2,OD96_Manual
A2,0.337,54.19583333333333,Media_1,2,OD96_Manual
A2,0.353,54.69583333333333,Media_1,2,OD96_Manual
A2,0.381,55.19583333333333,Media_1,2,OD96_Manual
A2,0.4,55.69583333333333,Media_1,2,OD96_Manual
A2,0.418,56.19583333333333,Media_1,2,OD96_Manual
A2,0.439,56.69583333333333,Media_1,2,OD96_Manual
A2,0.467,57.19583333333333,Media_1,2,OD96_Manual
A2,0.507,57.69583333333333,Media_1,2,OD96_Manual
A2,0.534,58.19583333333333,Media_1,2,OD96_Manual
A2,0.581,58.69583333333333,Media_1,2,OD96_Manual
A2,0.658,59.19583333333333,Media_1,2,OD96_Manual
A2,0.708,59.69583333333333,Media_1,2,OD96_Manual
A2,0.8,60.19583333333333,Media_1,2,OD96_Manual
A2,0.888,60.69583333333333,Media_1,2,OD96_Manual
A2,1.018,61.19583333333333,Media_1,2,OD96_Manual
A2,1.113,61.69583333333333,Media_1,2,OD96_Manual
A2,1.176,62.19583333333333,Media_1,2,OD96_Manual
A2,1.23,62.69583333333333,Media_1,2,OD96_Manual
A2,1.318,63.19583333333333,Media_1,2,OD96_Manual
A2,1.389,63.69583333333333,Media_1,2,OD96_Manual
A2,1.502,64.19583333333334,Media_1,2,OD96_Manual
A2,1.569,64.69583333333334,Media_1,2,OD96_Manual
A2,1.63,65.19583333333334,Media_1,2,OD96_Manual
A2,1.711,65.69583333333334,Media_1,2,OD96_Manual
A2,1.796,66.19583333333334,Media_1,2,OD96_Manual
A2,1.868,66.69583333333334,Media_1,2,OD96_Manual
A2,1.92,67.19583333333334,Media_1,2,OD96_Manual
A2,1.959,67.69583333333334,Media_1,2,OD96_Manual
A2,2.028,68.19583333333334,Media_1,2,OD96_Manual
A2,2.101,68.69583333333334,Media_1,2,OD96_Manual
A2,2.171,69.19583333333334,Media_1,2,OD96_Manual
A2,2.229,69.69583333333334,Media_1,2,OD96_Manual
A2,2.309,70.19583333333334,Media_1,2,OD96_Manual
A2,2.377,70.69583333333334,Media_1,2,OD96_Manual
A2,2.457,71.19583333333334,Media_1,2,OD96_Manual
A2,2.524,71.69583333333334,Media_1,2,OD96_Manual
A2,2.645,72.19583333333334,Media_1,2,OD96_Manual
A2,2.75,72.69583333333334,Media_1,2,OD96_Manual
A2,2.868,73.19583333333334,Media_1,2,OD96_Manual
A2,3.031,73.69583333333334,Media_1,2,OD96_Manual
A2,3.205,74.19583333333334,Media_1,2,OD96_Manual
A2,3.355,74.69583333333334,Media_1,2,OD96_Manual
A2,3.456,75.19583333333334,Media_1,2,OD96_Manual
A2,3.587,75.69583333333334,Media_1,2,OD96_Manual
A2,3.714,76.19583333333334,Media_1,2,OD96_Manual
A2,3.836,76.69583333333334,Media_1,2,OD96_Manual
A2,3.899,77.19583333333334,Media_1,2,OD96_Manual
A2,4.103,77.69583333333334,Media_1,2,OD96_Manual
A2,4.199,78.19583333333334,Media_1,2,OD96_Manual
A2,4.288,78.69583333333334,Media_1,2,OD96_Manual
A2,4.336,79.19583333333334,Media_1,2,OD96_Manual
A2,4.447,79.69583333333334,Media_1,2,OD96_Manual
A2,4.575,80.19583333333334,Media_1,2,OD96_Manual
A2,4.662,80.69583333333334,Media_1,2,OD96_Manual
A2,4.733,81.19583333333334,Media_1,2,OD96_Manual
A2,4.81,81.69583333333334,Media_1,2,OD96_Manual
A2,4.916,82.19583333333334,Media_1,2,OD96_Manual
A2,4.942,82.69583333333334,Media_1,2,OD96_Manual
A2,5.078,83.19583333333334,Media_1,2,OD96_Manual
A2,5.167,83.69583333333334,Media_1,2,OD96_Manual
A2,5.208,84.19583333333334,Media_1,2,OD96_Manual
A2,5.254,84.69583333333334,Media_1,2,OD96_Manual
A2,5.343,85.19583333333334,Media_1,2,OD96_Manual
A2,5.403,85.69583333333334,Media_1,2,OD96_Manual
A2,5.433,86.19583333333334,Media_1,2,OD96_Manual
A2,5.514,86.69583333333334,Media_1,2,OD96_Manual
A2,5.521,87.19583333333334,Media_1,2,OD96_Manual
A2,5.6,87.69583333333334,Media_1,2,OD96_Manual
A2,5.696,88.19583333333334,Media_1,2,OD96_Manual
A2,5.642,88.69583333333334,Media_1,2,OD96_Manual
A2,5.782,89.19583333333334,Media_1,2,OD96_Manual
A2,5.756,89.69583333333334,Media_1,2,OD96_Manual
A2,5.751,90.19583333333334,Media_1,2,OD96_Manual
A2,5.855,90.69583333333334,Media_1,2,OD96_Manual
A2,5.913,91.19583333333334,Media_1,2,OD96_Manual
A2,5.97,91.73333333333333,Media_1,2,OD96_Manual
A2,5.937,92.23333333333333,Media_1,2,OD96_Manual
A2,5.976,92.73333333333333,Media_1,2,OD96_Manual
A2,6.002,93.23333333333333,Media_1,2,OD96_Manual
A2,6.043,93.73333333333333,Media_1,2,OD96_Manual
A2,6.074,94.23333333333333,Media_1,2,OD96_Manual
A2,6.055,94.75,Media_1,2,OD96_Manual
A2,6.121,95.25,Media_1,2,OD96_Manual
A2,6.127,95.75,Media_1,2,OD96_Manual
A2,6.128,96.25,Media_1,2,OD96_Manual
A2,6.156,96.75,Media_1,2,OD96_Manual
A2,6.159,97.25,Media_1,2,OD96_Manual
A2,6.232,97.75,Media_1,2,OD96_Manual
A2,6.174,98.25,Media_1,2,OD96_Manual
A2,6.252,98.75,Media_1,2,OD96_Manual
A2,6.186,99.25,Media_1,2,OD96_Manual
A2,6.196,99.75,Media_1,2,OD96_Manual
A2,6.178,100.25,Media_1,2,OD96_Manual
A2,6.115,100.75,Media_1,2,OD96_Manual
A2,6.097,101.25,Media_1,2,OD96_Manual
A2,6.092,101.75,Media_1,2,OD96_Manual
A2,6.015,102.25,Media_1,2,OD96_Manual
A2,5.964,102.75,Media_1,2,OD96_Manual
A2,5.921,103.25,Media_1,2,OD96_Manual
A2,5.876,103.75,Media_1,2,OD96_Manual
A2,5.865,104.25,Media_1,2,OD96_Manual
A2,5.813,104.75,Media_1,2,OD96_Manual
A2,5.79,105.25,Media_1,2,OD96_Manual
A2,5.734,105.75,Media_1,2,OD96_Manual
A2,5.707,106.25,Media_1,2,OD96_Manual
A2,5.646,106.75,Media_1,2,OD96_Manual
A2,5.632,107.25,Media_1,2,OD96_Manual
A2,5.556,107.75,Media_1,2,OD96_Manual
A2,5.534,108.25,Media_1,2,OD96_Manual
A2,5.467,108.75,Media_1,2,OD96_Manual
A2,5.425,109.25,Media_1,2,OD96_Manual
A2,5.41,109.75,Media_1,2,OD96_Manual
A2,5.36,110.25,Media_1,2,OD96_Manual
A2,5.327,110.75,Media_1,2,OD96_Manual
A2,5.326,111.25,Media_1,2,OD96_Manual
A2,5.202,111.75,Media_1,2,OD96_Manual
A2,5.214,112.25,Media_1,2,OD96_Manual
A2,5.154,112.75,Media_1,2,OD96_Manual
A3,0.145,0.0,Media_1,3,OD96_Manual
A3,0.147,0.0875,Media_1,3,OD96_Manual
A3,0.152,0.8208333333333333,Media_1,3,OD96_Manual
A3,0.151,1.325,Media_1,3,OD96_Manual
A3,0.151,1.8208333333333333,Media_1,3,OD96_Manual
A3,0.153,2.3208333333333333,Media_1,3,OD96_Manual
A3,0.155,2.825,Media_1,3,OD96_Manual
A3,0.155,3.3208333333333333,Media_1,3,OD96_Manual
A3,0.161,3.8208333333333333,Media_1,3,OD96_Manual
A3,0.157,4.325,Media_1,3,OD96_Manual
A3,0.162,4.820833333333334,Media_1,3,OD96_Manual
A3,0.165,5.325,Media_1,3,OD96_Manual
A3,0.164,5.820833333333334,Media_1,3,OD96_Manual
A3,0.166,6.325,Media_1,3,OD96_Manual
A3,0.169,6.825,Media_1,3,OD96_Manual
A3,0.166,7.320833333333334,Media_1,3,OD96_Manual
A3,0.168,7.820833333333334,Media_1,3,OD96_Manual
A3,0.172,8.325,Media_1,3,OD96_Manual
A3,0.172,8.820833333333333,Media_1,3,OD96_Manual
A3,0.169,9.325,Media_1,3,OD96_Manual
A3,0.174,9.825,Media_1,3,OD96_Manual
A3,0.179,10.325,Media_1,3,OD96_Manual
A3,0.179,10.825,Media_1,3,OD96_Manual
A3,0.184,11.325,Media_1,3,OD96_Manual
A3,0.182,11.825,Media_1,3,OD96_Manual
A3,0.184,12.325,Media_1,3,OD96_Manual
A3,0.184,12.825,Media_1,3,OD96_Manual
A3,0.185,13.325,Media_1,3,OD96_Manual
A3,0.19,13.825,Media_1,3,OD96_Manual
A3,0.194,14.325,Media_1,3,OD96_Manual
A3,0.196,14.825,Media_1,3,OD96_Manual
A3,0.194,15.325,Media_1,3,OD96_Manual
A3,0.199,15.825,Media_1,3,OD96_Manual
A3,0.202,16.325,Media_1,3,OD96_Manual
